srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS017044,0.48594430252727067,0.6280936078742969,772,139,647,14,0.15903307888040713,Anterior_nares
SRS020386,0.4419030430731252,0.56184905300319,772,139,647,14,0.15903307888040713,Anterior_nares
SRS022006,0.3539741682636365,0.37765016307676896,772,139,647,14,0.15903307888040713,Anterior_nares
SRS022129,0.48718546885619324,0.6271602950040422,772,139,647,14,0.15903307888040713,Anterior_nares
SRS024424,0.4355086238083774,0.6220199142406103,772,139,647,14,0.15903307888040713,Anterior_nares
SRS044474,0.44543953042601425,0.4875275583556253,772,139,647,14,0.15903307888040713,Anterior_nares
SRS047225,0.41502493054650014,0.5439085595607154,772,139,647,14,0.15903307888040713,Anterior_nares
SRS013506,0.4201814906130328,0.6265023176278863,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS013711,0.5736740226951594,0.7931420387752678,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS013825,0.41216719683151476,0.6731309362294287,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS015921,0.6180900488154283,0.7829698729330657,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS016349,0.4396198427219038,0.5874211230532548,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS016533,0.4946256410254852,0.6088298948261001,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS016600,0.4888920922914191,0.6714159962148567,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS017080,0.5300019088822886,0.7139898638298594,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS017127,0.45585877419244536,0.5756643756812037,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS017215,0.4783956285114773,0.6602221607260449,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS017537,0.4045599520898493,0.6619103846716168,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS018149,0.5235877841102738,0.6754824220379515,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS018329,0.4328259224868637,0.5768772296585432,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS022625,0.5686263628664122,0.7898177596498457,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS023987,0.4871380599490508,0.6532229123219451,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS024347,0.49444608438983123,0.7397951217064189,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS024470,0.5428677815845231,0.6958926022031032,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS063287,0.4845095747857307,0.6790609145960705,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS064809,0.5167786307413319,0.6906582699079188,602,154,452,4,0.24752475247524752,Buccal_mucosa
SRS014629,0.4313136907724214,0.31123751030717606,359,34,329,4,0.08264462809917356,Posterior_fornix
SRS015425,0.40530642234259073,0.43241843064039115,359,34,329,4,0.08264462809917356,Posterior_fornix
SRS016111,0.6373935902604996,0.7045928223305763,359,34,329,4,0.08264462809917356,Posterior_fornix
SRS016559,-0.08177259245951422,-0.08260608269705907,359,34,329,4,0.08264462809917356,Posterior_fornix
SRS017497,0.8382228037562415,0.8685535050731265,359,34,329,4,0.08264462809917356,Posterior_fornix
SRS018769,0.3709559281741758,0.37676287163558425,359,34,329,4,0.08264462809917356,Posterior_fornix
SRS065347,0.5964216807537849,0.5738654085965655,359,34,329,4,0.08264462809917356,Posterior_fornix
SRS013258,0.6140713645816037,0.6478180503394768,384,91,302,9,0.20865139949109415,Retroauricular_crease
SRS016944,0.4704550483574515,0.5653988882440352,384,91,302,9,0.20865139949109415,Retroauricular_crease
SRS017849,0.6458262009528234,0.7422898499877276,384,91,302,9,0.20865139949109415,Retroauricular_crease
SRS017851,0.590681198509845,0.6948263788625113,384,91,302,9,0.20865139949109415,Retroauricular_crease
SRS019081,0.34201514171167874,0.4538125703425263,384,91,302,9,0.20865139949109415,Retroauricular_crease
SRS020261,0.43373452800944806,0.5741255394034134,384,91,302,9,0.20865139949109415,Retroauricular_crease
SRS020263,0.470249426102039,0.5832449950774511,384,91,302,9,0.20865139949109415,Retroauricular_crease
SRS024482,0.6525275385112418,0.7500830155014474,384,91,302,9,0.20865139949109415,Retroauricular_crease
