srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS014613,0.49495227618657794,0.6106193975598962,68,38,32,2,0.5142857142857142,Stool
SRS014923,0.7367894375999857,0.837356964252454,68,38,32,2,0.5142857142857142,Stool
SRS015133,0.719143400854304,0.8324352217491462,68,38,32,2,0.5142857142857142,Stool
SRS015190,0.6184668218993017,0.6497654541294323,68,38,32,2,0.5142857142857142,Stool
SRS015578,0.7052398344181519,0.8017913013060932,68,38,32,2,0.5142857142857142,Stool
SRS015663,0.8309553448729484,0.9185978261341229,68,38,32,2,0.5142857142857142,Stool
SRS015782,0.6783078208192935,0.855375944336306,68,38,32,2,0.5142857142857142,Stool
SRS015854,0.6397258581194484,0.7122203156778868,68,38,32,2,0.5142857142857142,Stool
SRS015960,0.6127008169997861,0.727189383488038,68,38,32,2,0.5142857142857142,Stool
SRS016018,0.6662314856088167,0.7708593125900607,68,38,32,2,0.5142857142857142,Stool
SRS016056,0.6625044016129799,0.7499381993778759,68,38,32,2,0.5142857142857142,Stool
SRS016095,0.7836113915389235,0.8455192835103378,68,38,32,2,0.5142857142857142,Stool
SRS016203,0.747866251852089,0.7744545646949632,68,38,32,2,0.5142857142857142,Stool
SRS016267,0.6576027957619431,0.7703629367060821,68,38,32,2,0.5142857142857142,Stool
SRS016335,0.703825709621772,0.7914471003157519,68,38,32,2,0.5142857142857142,Stool
SRS016585,0.47195056844344496,0.5492234023626458,68,38,32,2,0.5142857142857142,Stool
SRS016753,0.5312112131798902,0.5728937771470152,68,38,32,2,0.5142857142857142,Stool
SRS016954,0.7418970867672696,0.794308034785685,68,38,32,2,0.5142857142857142,Stool
SRS017103,0.6801687525647806,0.8342626194435617,68,38,32,2,0.5142857142857142,Stool
SRS017191,0.7185777682286895,0.824432062723352,68,38,32,2,0.5142857142857142,Stool
SRS017307,0.7028842593152488,0.7752846444074121,68,38,32,2,0.5142857142857142,Stool
SRS017521,0.864741650862547,0.9247028448886442,68,38,32,2,0.5142857142857142,Stool
SRS017701,0.7433934534306987,0.791853882024226,68,38,32,2,0.5142857142857142,Stool
SRS017821,0.6486947826014657,0.7626098878884164,68,38,32,2,0.5142857142857142,Stool
SRS018133,0.7320149578478674,0.7951093155459699,68,38,32,2,0.5142857142857142,Stool
SRS018427,0.6711268079983537,0.7818041468663224,68,38,32,2,0.5142857142857142,Stool
SRS018817,0.6100344632838047,0.6935312590967011,68,38,32,2,0.5142857142857142,Stool
SRS019267,0.6881544550326921,0.6991259803267584,68,38,32,2,0.5142857142857142,Stool
SRS019582,0.4760665864614654,0.714847184211343,68,38,32,2,0.5142857142857142,Stool
SRS019685,0.7365026792228652,0.8991829422431251,68,38,32,2,0.5142857142857142,Stool
SRS019787,0.6467017172452733,0.7548002922989494,68,38,32,2,0.5142857142857142,Stool
SRS019910,0.778834452019512,0.8935298733484881,68,38,32,2,0.5142857142857142,Stool
SRS020233,0.8481708724134214,0.8682141656249815,68,38,32,2,0.5142857142857142,Stool
SRS020869,0.5811359961649942,0.6648725690103283,68,38,32,2,0.5142857142857142,Stool
SRS021484,0.5725669411002021,0.6809172502746019,68,38,32,2,0.5142857142857142,Stool
SRS022609,0.7672829508089148,0.8616868627578164,68,38,32,2,0.5142857142857142,Stool
SRS023176,0.6045375246772011,0.6784025529103804,68,38,32,2,0.5142857142857142,Stool
SRS023914,0.6522439439034966,0.7500998794949981,68,38,32,2,0.5142857142857142,Stool
SRS023971,0.6643841465427162,0.7079054503946443,68,38,32,2,0.5142857142857142,Stool
SRS024265,0.6532224600189654,0.78847984465927,68,38,32,2,0.5142857142857142,Stool
SRS024331,0.6913059619693991,0.8142049077937635,68,38,32,2,0.5142857142857142,Stool
SRS024388,0.6861196021413261,0.7027136670750912,68,38,32,2,0.5142857142857142,Stool
SRS024625,0.5877169800998329,0.6642421741654367,68,38,32,2,0.5142857142857142,Stool
SRS043411,0.7182944511628236,0.7720118087061663,68,38,32,2,0.5142857142857142,Stool
SRS043701,0.5768270841808106,0.7030065103702375,68,38,32,2,0.5142857142857142,Stool
SRS048870,0.7752960309858546,0.857406903819493,68,38,32,2,0.5142857142857142,Stool
SRS049959,0.8104496002973922,0.872054120515564,68,38,32,2,0.5142857142857142,Stool
SRS050422,0.8398418093960744,0.868259752720473,68,38,32,2,0.5142857142857142,Stool
SRS051031,0.7719620774716592,0.8520873840719246,68,38,32,2,0.5142857142857142,Stool
SRS052697,0.7413778775268675,0.868186044556561,68,38,32,2,0.5142857142857142,Stool
SRS053335,0.6101597391649451,0.6622725122118737,68,38,32,2,0.5142857142857142,Stool
SRS054590,0.6926736873931931,0.7511888172145903,68,38,32,2,0.5142857142857142,Stool
SRS058770,0.7748861254538083,0.8607447435613712,68,38,32,2,0.5142857142857142,Stool
SRS062427,0.6017155571146829,0.7045839537251607,68,38,32,2,0.5142857142857142,Stool
SRS063985,0.5308113613616983,0.6889914244990759,68,38,32,2,0.5142857142857142,Stool
SRS064276,0.6925922977058329,0.8180995547415159,68,38,32,2,0.5142857142857142,Stool
SRS064557,0.6620701497792193,0.7296850912693157,68,38,32,2,0.5142857142857142,Stool
SRS013252,0.7384285065256041,0.816038348725731,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS013723,0.8264953280134926,0.8572228635605018,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS015470,0.8256140649539704,0.9239252988419746,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS015574,0.5988298874967838,0.9069559544873357,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS016331,0.7273689947649534,0.9002475512303344,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS017139,0.8373700029893612,0.8987801201732635,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS017227,0.8463697151008267,0.8767427157905081,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS017304,0.8602429880634357,0.9319085353159702,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS018157,0.8899362391503963,0.9091585739622083,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS018337,0.6850414697796702,0.868901466264185,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS018394,0.803703299738532,0.8928924971069948,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS019906,0.8161557716407851,0.9438465811367731,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS023938,0.8642604431270663,0.9094878459968225,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS024289,0.8338422936923331,0.9033432251855212,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS024355,0.8200007090259515,0.8972157555586632,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS024649,0.8443768070638632,0.9161402181570141,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS045197,0.8412240877152347,0.9304718645603965,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS047113,0.8621891793377867,0.8695094907553202,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS047634,0.8374057692097561,0.8398941656762884,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS063603,0.8231099364936347,0.9165382936663341,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS064493,0.8027320192772863,0.8971148546248646,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS065310,0.8679445507840571,0.9102454863142009,98,32,66,0,0.32653061224489793,Supragingival_plaque
SRS013234,0.7819868067507744,0.8883843056528691,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS013502,0.7652784392765057,0.9002497252326392,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS013705,0.8017833178940267,0.9028212984497906,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS014271,0.7040324479353521,0.7385665872811,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS015395,0.7238343927449153,0.8508136113815463,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS015762,0.851640390650142,0.8909579636944613,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS016002,0.7638620857151479,0.8926172438660435,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS016225,0.873931522512113,0.9053965679032503,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS016319,0.7084002436093737,0.8441095556607435,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS016529,0.7156623974711718,0.8119300827302484,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS017209,0.8140666638325535,0.8972295203165025,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS017533,0.7871284191071206,0.8673473756471594,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS017713,0.8840744815396447,0.9329542831727777,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS018145,0.7814431322066335,0.8844874765210692,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS018439,0.7734773334995861,0.9233069346710117,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS018591,0.73835098297976,0.8953612782358827,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS018739,0.7178615377043961,0.8356102443724247,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS018791,0.756139782180847,0.8878005316858153,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS019894,0.7409576911249969,0.8785560800432126,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS021496,0.7664827394074198,0.9016972609192464,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS022621,0.7937825231904101,0.8931552085081025,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS023557,0.8196411930659736,0.8434071171460784,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS023617,0.8343521165294057,0.8821923372209864,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS023926,0.8730621706482236,0.9098692204697665,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS024277,0.750407524455794,0.8951028442924468,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS024580,0.8654220959935973,0.9315610713647583,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS024637,0.6699020994414412,0.7614787051455203,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS042643,0.7385982561791257,0.8209689446420594,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS047219,0.48551612711088327,0.8485531800471534,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS049389,0.765234838378253,0.877209448676537,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS057692,0.7212955843885955,0.8692811127962154,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS062540,0.7474426981506698,0.8120443404989667,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS062544,0.810743176039299,0.8967926598518245,89,33,56,0,0.3707865168539326,Tongue_dorsum
SRS065278,0.8524940044210034,0.8915981770915871,89,33,56,0,0.3707865168539326,Tongue_dorsum
