srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS065347,0.5963713550406704,0.5738654085965655,370,34,340,4,0.08021390374331551,Posterior_fornix
SRS013258,0.6119659628484755,0.6478180503394768,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS016944,0.4675472692969225,0.5653988882440352,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS017849,0.6437818502426848,0.7422898499877276,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS017851,0.5884470234860706,0.6948263788625113,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS019081,0.33910198872399244,0.4538125703425263,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS020261,0.43206280616209525,0.5741255394034134,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS020263,0.4679387380290002,0.5832449950774511,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS024482,0.6502741830551623,0.7500830155014474,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS024596,0.6722012973951621,0.6278806690383322,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS024598,0.5388773786007932,0.4877206001456345,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS024655,0.5790306618606121,0.6245272232223867,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS058182,0.5547177762412336,0.627334818937073,456,91,374,9,0.17634408602150536,Retroauricular_crease
SRS011271,0.5072126115483083,0.7010535430567862,334,127,214,7,0.3519061583577713,Stool
SRS011405,0.36361741943227693,0.5323450912826263,334,127,214,7,0.3519061583577713,Stool
SRS011452,0.47009395038298873,0.6275742340185801,334,127,214,7,0.3519061583577713,Stool
SRS011529,0.4922814970503189,0.6746762787939904,334,127,214,7,0.3519061583577713,Stool
SRS011586,0.5813452810065127,0.7715981374856359,334,127,214,7,0.3519061583577713,Stool
SRS013687,0.46312740742122793,0.6489207763435371,334,127,214,7,0.3519061583577713,Stool
SRS014235,0.4951774675361373,0.7019196372585709,334,127,214,7,0.3519061583577713,Stool
SRS014287,0.6038955220598142,0.8050276851922797,334,127,214,7,0.3519061583577713,Stool
SRS014613,0.42508970095177173,0.5976912236475296,334,127,214,7,0.3519061583577713,Stool
SRS014923,0.40512394708735044,0.6627820557564978,334,127,214,7,0.3519061583577713,Stool
SRS015133,0.4082346897227598,0.6112340282080448,334,127,214,7,0.3519061583577713,Stool
SRS015190,0.48114919051240884,0.5869596197550632,334,127,214,7,0.3519061583577713,Stool
SRS015578,0.5553494943237719,0.7496432571789818,334,127,214,7,0.3519061583577713,Stool
SRS015663,0.46970624093572344,0.719080647408573,334,127,214,7,0.3519061583577713,Stool
SRS015782,0.4506429969535343,0.7253898931965332,334,127,214,7,0.3519061583577713,Stool
SRS015854,0.4722357568500193,0.6356610845401519,334,127,214,7,0.3519061583577713,Stool
SRS015960,0.5326167714320871,0.7379631657753166,334,127,214,7,0.3519061583577713,Stool
SRS016018,0.4617925387733718,0.5965212898141394,334,127,214,7,0.3519061583577713,Stool
