srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS011271,0.5498475064675408,0.7109741415392417,4257,3872,1545,1160,0.500646114085287,Stool
SRS016056,0.5312546227142255,0.7056728446738085,4257,3872,1545,1160,0.500646114085287,Stool
SRS015854,0.5355872479870898,0.6978603429354678,4257,3872,1545,1160,0.500646114085287,Stool
SRS019582,0.5416271745571619,0.6904985093278413,4257,3872,1545,1160,0.500646114085287,Stool
SRS015578,0.5370913458530853,0.694348112317203,4257,3872,1545,1160,0.500646114085287,Stool
SRS016267,0.5456427836481516,0.6848649173312813,4257,3872,1545,1160,0.500646114085287,Stool
SRS020233,0.5130998712614928,0.7074615049699827,4257,3872,1545,1160,0.500646114085287,Stool
SRS014287,0.49465856111430095,0.6935794928385102,4257,3872,1545,1160,0.500646114085287,Stool
SRS011452,0.5451922761425542,0.7053048833070591,4257,3872,1545,1160,0.500646114085287,Stool
SRS015960,0.5881917238494339,0.7095825869760745,4257,3872,1545,1160,0.500646114085287,Stool
SRS051031,0.5089680235531652,0.7063327350776811,4257,3872,1545,1160,0.500646114085287,Stool
SRS054590,0.5150121968091674,0.6713836972306902,4257,3872,1545,1160,0.500646114085287,Stool
SRS052697,0.5320975720281164,0.7032755893732462,4257,3872,1545,1160,0.500646114085287,Stool
SRS050422,0.5458116524869543,0.6764353698309572,4257,3872,1545,1160,0.500646114085287,Stool
SRS024265,0.5503343937120833,0.676822865689563,4257,3872,1545,1160,0.500646114085287,Stool
SRS011586,0.5252714108905767,0.6991231961845411,4257,3872,1545,1160,0.500646114085287,Stool
SRS016203,0.519918835618157,0.6972236813602462,4257,3872,1545,1160,0.500646114085287,Stool
SRS015782,0.4993648682703097,0.6929643211330513,4257,3872,1545,1160,0.500646114085287,Stool
SRS011405,0.5163337178688727,0.6923936703792666,4257,3872,1545,1160,0.500646114085287,Stool
SRS017191,0.5370242571962518,0.6590669783971222,4257,3872,1545,1160,0.500646114085287,Stool
SRS015663,0.5085205104790969,0.6952623426245531,4257,3872,1545,1160,0.500646114085287,Stool
SRS014613,0.5473922703853158,0.7005535283874538,4257,3872,1545,1160,0.500646114085287,Stool
SRS019910,0.542674575957416,0.7108887850229684,4257,3872,1545,1160,0.500646114085287,Stool
SRS016095,0.4664406518127134,0.6417225845930666,4257,3872,1545,1160,0.500646114085287,Stool
SRS064276,0.5389387625748606,0.673096723493754,4257,3872,1545,1160,0.500646114085287,Stool
SRS013687,0.5055147999539054,0.6867636645929278,4257,3872,1545,1160,0.500646114085287,Stool
SRS062427,0.5384386834299709,0.7187308625140091,4257,3872,1545,1160,0.500646114085287,Stool
SRS019685,0.5525903018335173,0.7025553361815605,4257,3872,1545,1160,0.500646114085287,Stool
SRS058770,0.556022626834273,0.7285380916989779,4257,3872,1545,1160,0.500646114085287,Stool
SRS017821,0.5590120907783589,0.7061949072181839,4257,3872,1545,1160,0.500646114085287,Stool
SRS048870,0.5264030363279638,0.7009956710722165,4257,3872,1545,1160,0.500646114085287,Stool
SRS063985,0.5512436549214887,0.6885227565555901,4257,3872,1545,1160,0.500646114085287,Stool
SRS016335,0.4552752317171532,0.6462561811918233,4257,3872,1545,1160,0.500646114085287,Stool
SRS015133,0.518197500471259,0.7033993450411461,4257,3872,1545,1160,0.500646114085287,Stool
SRS022609,0.548350715393578,0.7040437542383541,4257,3872,1545,1160,0.500646114085287,Stool
SRS043701,0.5391377512458084,0.7009931691394611,4257,3872,1545,1160,0.500646114085287,Stool
SRS024388,0.5489326790111488,0.7198574151703101,4257,3872,1545,1160,0.500646114085287,Stool
SRS017103,0.5279822996801953,0.7146059345643798,4257,3872,1545,1160,0.500646114085287,Stool
SRS015190,0.5675607988361215,0.6986468056982438,4257,3872,1545,1160,0.500646114085287,Stool
SRS024331,0.5287926267128823,0.6982399715911601,4257,3872,1545,1160,0.500646114085287,Stool
SRS016753,0.5289772338221024,0.6979582161457185,4257,3872,1545,1160,0.500646114085287,Stool
SRS016954,0.5514471635745323,0.7130897273090182,4257,3872,1545,1160,0.500646114085287,Stool
SRS020869,0.5347923452468644,0.677636015785733,4257,3872,1545,1160,0.500646114085287,Stool
SRS023971,0.5444692446272872,0.6967936237553437,4257,3872,1545,1160,0.500646114085287,Stool
SRS024625,0.566440089360297,0.7122122408081795,4257,3872,1545,1160,0.500646114085287,Stool
SRS018817,0.5768030077438759,0.710189309898576,4257,3872,1545,1160,0.500646114085287,Stool
SRS017521,0.5318697758096854,0.6659888688802656,4257,3872,1545,1160,0.500646114085287,Stool
SRS017701,0.5681703382718266,0.7064402345089522,4257,3872,1545,1160,0.500646114085287,Stool
SRS014235,0.5289868075797416,0.7107935423702693,4257,3872,1545,1160,0.500646114085287,Stool
SRS016018,0.5155089015285795,0.7160256900944605,4257,3872,1545,1160,0.500646114085287,Stool
SRS018427,0.482517429697197,0.6739478339488962,4257,3872,1545,1160,0.500646114085287,Stool
SRS019267,0.5462266242811127,0.714515873943224,4257,3872,1545,1160,0.500646114085287,Stool
SRS064557,0.5801379033027471,0.7201902523073379,4257,3872,1545,1160,0.500646114085287,Stool
SRS019787,0.559298789693006,0.7026055288121965,4257,3872,1545,1160,0.500646114085287,Stool
SRS023176,0.5440848541107736,0.6962698527957203,4257,3872,1545,1160,0.500646114085287,Stool
SRS049959,0.5023348920133336,0.6974876524192856,4257,3872,1545,1160,0.500646114085287,Stool
SRS018133,0.547442896508006,0.7253759796256156,4257,3872,1545,1160,0.500646114085287,Stool
SRS021484,0.5351969662506788,0.7056543570221695,4257,3872,1545,1160,0.500646114085287,Stool
SRS023914,0.516085594017536,0.6900588656899828,4257,3872,1545,1160,0.500646114085287,Stool
SRS016585,0.13429907736272975,0.17797719002530413,4257,3872,1545,1160,0.500646114085287,Stool
SRS015470,0.5561789711982906,0.6964974618135199,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS016331,0.5980232458343043,0.7113314151753226,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS017139,0.5633573187212486,0.6972129473775893,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS024649,0.5759064602269071,0.7027329706106006,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS047634,0.5710995215425925,0.6900958527406253,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS024289,0.5718879926624085,0.6641605339244976,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS045197,0.5678854810837924,0.6948582462713737,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS013723,0.5769241180892671,0.6956286781346724,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS024355,0.5589591513029113,0.7045955835504318,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS017227,0.5653865198377082,0.6987193389967036,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS047113,0.5690302645331387,0.6985784248804057,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS023938,0.5474348390365402,0.6756866085330713,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS063603,0.5927618275183394,0.7013182538735357,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS018337,0.540067942336422,0.6651388886402284,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS019906,0.6039830045848987,0.7277602199190091,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS064493,0.5813158288454786,0.7298001199955962,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS017304,0.5667229359004573,0.6948597191040067,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS013252,0.5742977311970874,0.7014533065916783,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS015574,0.5969059178394138,0.7080114832049728,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS018394,0.5809563034253331,0.7130722529019792,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS018157,0.5793346844333912,0.6994315774227622,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS065310,0.5857333962860511,0.7095006829667656,4270,3581,1738,1049,0.476029328821207,Supragingival_plaque
SRS014271,0.5168852374001415,0.6952295557202827,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS016225,0.5474393729259869,0.7074936522154825,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS018439,0.5502766086956863,0.7168390445697256,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS047219,0.506438108392741,0.6980649548493892,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS023557,0.533678234751628,0.6898727996659685,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS016002,0.5420433877830447,0.7066598435000639,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS023617,0.5462258254480765,0.6876361088760702,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS042643,0.5006712411263913,0.6952952342043544,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS018145,0.5256458876059751,0.696004265521956,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS016529,0.4896724184435331,0.6330620631015015,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS024277,0.5263230815197179,0.6458571456463607,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS023926,0.5480047896697465,0.7016987013256006,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS017209,0.540414262048969,0.7106532407851475,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS024580,0.5125000085924966,0.6806362372140521,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS057692,0.5043140757780228,0.7004730283343034,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS022621,0.5484660376942184,0.7030026714940271,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS062544,0.5222255592628554,0.7091763427103701,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS018739,0.5472104609517272,0.7057425495448337,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS018791,0.5354041556256192,0.7021787121692167,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS013502,0.5343833066829283,0.6902740869159264,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS017533,0.5581019934559678,0.7138587673578828,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS019894,0.5424926773168929,0.6959043465044717,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS021496,0.5448091208028837,0.6970949132105992,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
SRS015762,0.5754395082707919,0.7157456764109421,4057,3501,1573,1017,0.48955459203783996,Tongue_dorsum
