srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS015578,,,4,1,3,0,0.25,Stool
SRS015663,,,4,1,3,0,0.25,Stool
SRS015782,,,4,1,3,0,0.25,Stool
SRS015854,,,4,1,3,0,0.25,Stool
SRS015960,,,4,1,3,0,0.25,Stool
SRS016018,,,4,1,3,0,0.25,Stool
SRS016056,,,4,1,3,0,0.25,Stool
SRS016095,,,4,1,3,0,0.25,Stool
SRS016203,,,4,1,3,0,0.25,Stool
SRS016267,,,4,1,3,0,0.25,Stool
SRS016335,,,4,1,3,0,0.25,Stool
SRS016585,,,4,1,3,0,0.25,Stool
SRS016753,,,4,1,3,0,0.25,Stool
SRS016954,,,4,1,3,0,0.25,Stool
SRS017103,,,4,1,3,0,0.25,Stool
SRS017191,,,4,1,3,0,0.25,Stool
SRS017307,,,4,1,3,0,0.25,Stool
SRS017521,,,4,1,3,0,0.25,Stool
SRS017701,,,4,1,3,0,0.25,Stool
SRS017821,,,4,1,3,0,0.25,Stool
SRS018133,,,4,1,3,0,0.25,Stool
SRS018427,,,4,1,3,0,0.25,Stool
SRS018817,,,4,1,3,0,0.25,Stool
SRS019267,,,4,1,3,0,0.25,Stool
SRS019582,,,4,1,3,0,0.25,Stool
SRS019685,,,4,1,3,0,0.25,Stool
SRS019787,,,4,1,3,0,0.25,Stool
SRS019910,,,4,1,3,0,0.25,Stool
SRS020233,,,4,1,3,0,0.25,Stool
SRS020869,,,4,1,3,0,0.25,Stool
SRS021484,,,4,1,3,0,0.25,Stool
SRS022609,,,4,1,3,0,0.25,Stool
SRS023176,,,4,1,3,0,0.25,Stool
SRS023914,,,4,1,3,0,0.25,Stool
SRS023971,,,4,1,3,0,0.25,Stool
SRS024265,,,4,1,3,0,0.25,Stool
SRS024331,,,4,1,3,0,0.25,Stool
SRS024388,,,4,1,3,0,0.25,Stool
SRS024625,,,4,1,3,0,0.25,Stool
SRS043411,,,4,1,3,0,0.25,Stool
SRS043701,,,4,1,3,0,0.25,Stool
SRS048870,,,4,1,3,0,0.25,Stool
SRS049959,,,4,1,3,0,0.25,Stool
SRS050422,,,4,1,3,0,0.25,Stool
SRS051031,,,4,1,3,0,0.25,Stool
SRS052697,,,4,1,3,0,0.25,Stool
SRS053335,,,4,1,3,0,0.25,Stool
SRS054590,,,4,1,3,0,0.25,Stool
SRS058770,,,4,1,3,0,0.25,Stool
SRS062427,,,4,1,3,0,0.25,Stool
SRS063985,,,4,1,3,0,0.25,Stool
SRS064276,,,4,1,3,0,0.25,Stool
SRS064557,,,4,1,3,0,0.25,Stool
SRS013252,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS013723,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS015470,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS015574,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS016331,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS017139,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS017227,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS017304,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS018157,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS018337,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS018394,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS019906,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS023938,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS024289,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS024355,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS024649,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS045197,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS047113,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS047634,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS063603,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS064493,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS065310,,,3,1,2,0,0.3333333333333333,Supragingival_plaque
SRS013234,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS013502,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS013705,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS014271,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS015395,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS015762,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS016002,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS016225,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS016319,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS016529,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS017209,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS017533,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS017713,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS018145,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS018439,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS018591,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS018739,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS018791,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS019894,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS021496,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS022621,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS023557,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS023617,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS023926,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS024277,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS024580,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS024637,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS042643,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS047219,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS049389,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS057692,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS062540,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS062544,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
SRS065278,,,3,1,2,0,0.3333333333333333,Tongue_dorsum
