srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS018769,0.6889049127498927,0.7768837214994888,37,17,20,0,0.4594594594594595,Posterior_fornix
SRS065347,0.7111663213617238,0.6913150150346742,37,17,20,0,0.4594594594594595,Posterior_fornix
SRS013258,0.6004439421929708,0.6029610560864146,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS016944,0.7633934945890237,0.7742415337592392,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS017849,0.620562474776332,0.7751851008951736,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS017851,0.6975326015989219,0.7978808541766447,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS019081,0.7434220799455145,0.7613788913675066,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS020261,0.4887617790631347,0.5619097266773311,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS020263,0.8593998099000311,0.7880889435740385,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS024482,0.8791624854351991,0.8799098951245512,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS024596,0.6498847499466336,0.6546758603415135,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS024598,0.3884096495625745,0.13656911826353937,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS024655,0.8215169565604551,0.8419889569728404,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS058182,0.684938577998216,0.716691719058819,48,22,26,0,0.4583333333333333,Retroauricular_crease
SRS011271,0.5352111396910957,0.7688787992438566,35,22,13,0,0.6285714285714286,Stool
SRS011405,0.6107410891932806,0.6189615828344417,35,22,13,0,0.6285714285714286,Stool
SRS011452,0.45480927428600165,0.44259054788596053,35,22,13,0,0.6285714285714286,Stool
SRS011529,0.762454897400567,0.8074795048468689,35,22,13,0,0.6285714285714286,Stool
SRS011586,0.8013222551140897,0.8950617192985568,35,22,13,0,0.6285714285714286,Stool
SRS013687,0.7373274592633585,0.8577941567587437,35,22,13,0,0.6285714285714286,Stool
SRS014235,0.8047021516588337,0.9126102206367099,35,22,13,0,0.6285714285714286,Stool
SRS014287,0.718622072947668,0.7713961270820114,35,22,13,0,0.6285714285714286,Stool
SRS014613,0.6694731144193726,0.6637884357264217,35,22,13,0,0.6285714285714286,Stool
SRS014923,0.7704750654047342,0.8580982362218168,35,22,13,0,0.6285714285714286,Stool
SRS015133,0.8059977888215926,0.9226112138473876,35,22,13,0,0.6285714285714286,Stool
SRS015190,0.8424769627932728,0.8410876027140163,35,22,13,0,0.6285714285714286,Stool
SRS015578,0.8330769218198592,0.9252713655868174,35,22,13,0,0.6285714285714286,Stool
SRS015663,0.8578809754898981,0.9336220125930014,35,22,13,0,0.6285714285714286,Stool
SRS015782,0.6634773542178888,0.7908097096344271,35,22,13,0,0.6285714285714286,Stool
SRS015854,0.8750790371490801,0.9018227322653949,35,22,13,0,0.6285714285714286,Stool
SRS015960,0.5813443020003852,0.44761222601566525,35,22,13,0,0.6285714285714286,Stool
SRS016018,0.6489229052990819,0.6488233277324474,35,22,13,0,0.6285714285714286,Stool
SRS016056,0.7088516966938582,0.7538045567552323,35,22,13,0,0.6285714285714286,Stool
SRS016095,0.8686949195910773,0.8829447213969626,35,22,13,0,0.6285714285714286,Stool
SRS016203,0.8137183586217064,0.8524574246413434,35,22,13,0,0.6285714285714286,Stool
SRS016267,0.760793260114726,0.832999799921594,35,22,13,0,0.6285714285714286,Stool
SRS016335,0.692410184257167,0.6866071428571429,35,22,13,0,0.6285714285714286,Stool
SRS016585,0.39352318540519554,0.368689847147749,35,22,13,0,0.6285714285714286,Stool
SRS016753,0.7141951183857511,0.6390396075337518,35,22,13,0,0.6285714285714286,Stool
SRS016954,0.7806786901407642,0.8084210206155343,35,22,13,0,0.6285714285714286,Stool
SRS017103,0.7432407457402651,0.8427452719704758,35,22,13,0,0.6285714285714286,Stool
SRS017191,0.7583491471392959,0.8143062089238801,35,22,13,0,0.6285714285714286,Stool
SRS017307,0.5601949194089533,0.37507887085174596,35,22,13,0,0.6285714285714286,Stool
SRS017521,0.8338149839233236,0.8915694842384981,35,22,13,0,0.6285714285714286,Stool
SRS017701,0.7545803197909059,0.7289343416181213,35,22,13,0,0.6285714285714286,Stool
SRS017821,0.7085071554123841,0.7670981402897646,35,22,13,0,0.6285714285714286,Stool
SRS018133,0.8266158811953936,0.8340743204744103,35,22,13,0,0.6285714285714286,Stool
SRS018427,0.7510384828271202,0.8129594487023799,35,22,13,0,0.6285714285714286,Stool
SRS018817,0.5586710607233932,0.5719856421289299,35,22,13,0,0.6285714285714286,Stool
SRS019267,0.7815490893581375,0.8083250897106873,35,22,13,0,0.6285714285714286,Stool
SRS019582,0.5665593818052007,0.5956334193010946,35,22,13,0,0.6285714285714286,Stool
SRS019685,0.5472413391036701,0.7541269852494491,35,22,13,0,0.6285714285714286,Stool
SRS019787,0.6483299081314123,0.6504418461470534,35,22,13,0,0.6285714285714286,Stool
SRS019910,0.8518104147222445,0.9107305494442268,35,22,13,0,0.6285714285714286,Stool
SRS020233,0.8456379158463379,0.8476858357562067,35,22,13,0,0.6285714285714286,Stool
SRS020869,0.6334847633197691,0.7399414721601917,35,22,13,0,0.6285714285714286,Stool
SRS021484,0.484271943098784,0.3505195983611036,35,22,13,0,0.6285714285714286,Stool
SRS022609,0.7100781570805079,0.6660909567484947,35,22,13,0,0.6285714285714286,Stool
SRS023176,0.6738090798390106,0.6478935940742293,35,22,13,0,0.6285714285714286,Stool
SRS023914,0.6669132422104067,0.6553912795721623,35,22,13,0,0.6285714285714286,Stool
SRS023971,0.8081026141243076,0.8321512911833697,35,22,13,0,0.6285714285714286,Stool
SRS024265,0.7764169997511359,0.7954133876710018,35,22,13,0,0.6285714285714286,Stool
SRS024331,0.7324692269559067,0.8453063078712295,35,22,13,0,0.6285714285714286,Stool
SRS024388,0.7318202994741984,0.6029996575653935,35,22,13,0,0.6285714285714286,Stool
SRS024625,0.4833396353957913,0.3389303766575418,35,22,13,0,0.6285714285714286,Stool
SRS043411,0.791296659247573,0.7815718159351727,35,22,13,0,0.6285714285714286,Stool
SRS043701,0.6382982681308863,0.7137320254403089,35,22,13,0,0.6285714285714286,Stool
SRS048870,0.5929619083207107,0.5592580330595832,35,22,13,0,0.6285714285714286,Stool
SRS049959,0.8797136501649642,0.9165828936828104,35,22,13,0,0.6285714285714286,Stool
SRS050422,0.8164539223839659,0.8708765590208394,35,22,13,0,0.6285714285714286,Stool
SRS051031,0.8461857914490654,0.8595115273818157,35,22,13,0,0.6285714285714286,Stool
SRS052697,0.7739690899073792,0.8643361560832422,35,22,13,0,0.6285714285714286,Stool
SRS053335,0.6187931583437393,0.589732498360884,35,22,13,0,0.6285714285714286,Stool
SRS054590,0.6561940241896869,0.6132518672698216,35,22,13,0,0.6285714285714286,Stool
SRS058770,0.8264303134361392,0.8790886825319932,35,22,13,0,0.6285714285714286,Stool
SRS062427,0.5956110757863605,0.5386291633304126,35,22,13,0,0.6285714285714286,Stool
SRS063985,0.6323971712785013,0.7035683647248026,35,22,13,0,0.6285714285714286,Stool
SRS064276,0.6182658970164995,0.8020664279772439,35,22,13,0,0.6285714285714286,Stool
SRS064557,0.7184644471263574,0.6898576982049742,35,22,13,0,0.6285714285714286,Stool
SRS013252,0.8113559437316482,0.8489831226667919,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS013723,0.8908015663557092,0.7757063384893231,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS015470,0.9191928009905578,0.892907636663616,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS015574,0.6926704166346053,0.9268568570672177,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS016331,0.9084188118181038,0.8844306654294677,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS017139,0.9018383088997491,0.8250918667904299,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS017227,0.8777901954581114,0.8432646481422036,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS017304,0.9425843094062977,0.9559322033898306,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS018157,0.9274397694450669,0.8694916641916011,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS018337,0.7365735716342017,0.8743991833371304,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS018394,0.9252307797908728,0.871751551557921,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS019906,0.8600019232728415,0.9487718302057824,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS023938,0.8886928628151013,0.897767029832471,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS024289,0.8727977641111299,0.863200099445462,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS024355,0.8888924305925205,0.8990673293332683,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS024649,0.9034651447639802,0.8644833427442123,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS045197,0.8984889710279107,0.8720700714879854,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS047113,0.8714669666445433,0.865612648221344,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS047634,0.8766719177408355,0.798644482567365,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS063603,0.9081736735450303,0.9149958003954252,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS064493,0.9075370407041764,0.9460350964204163,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS065310,0.9375973492050383,0.8541531110330388,49,22,27,0,0.4489795918367347,Supragingival_plaque
SRS013234,0.8175488711124927,0.9155232418262853,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS013502,0.8346765459590423,0.8763127823259703,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS013705,0.8466003805550883,0.9301316954800349,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS014271,0.5922250470988866,0.8234711814657054,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS015395,0.7747246604030403,0.8942472195804665,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS015762,0.8025964884090306,0.908806314076294,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS016002,0.9197203095646923,0.9368488285816415,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS016225,0.856299240020758,0.9061042858709644,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS016319,0.7761978396395122,0.9125689726135855,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS016529,0.8588567084978552,0.8916543548122033,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS017209,0.634087295341415,0.8972136727092985,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS017533,0.8152000390522264,0.8615918007657188,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS017713,0.9018802745967062,0.9574877930918629,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS018145,0.8983797186389021,0.8825294634568985,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS018439,0.7947768279117942,0.9357305927202124,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS018591,0.8067435365795723,0.9158953247357035,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS018739,0.7849140343830909,0.9205433601405201,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS018791,0.7298466807525675,0.9145528426514469,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS019894,0.9114991509757516,0.9232504900753798,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS021496,0.8793478833560278,0.9119133777655818,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS022621,0.908770850531111,0.9499932770568917,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS023557,0.8734794717716272,0.8596476679050694,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS023617,0.8169723403651693,0.9331062056822645,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS023926,0.8935483191499345,0.9170545655974862,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS024277,0.8018387676357598,0.9060592881531966,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS024580,0.7835139436478006,0.9197640714082286,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS024637,0.8278769654171398,0.8987395424321121,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS042643,0.8686567347397444,0.9478485196587024,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS047219,0.7499493810638698,0.8840475151020499,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS049389,0.9047331396963152,0.9369905344148228,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS057692,0.8521013366170338,0.9130281268426944,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS062540,0.783227397783865,0.9266928575948736,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS062544,0.8588257052186881,0.9365750019859161,41,23,18,0,0.5609756097560976,Tongue_dorsum
SRS065278,0.7864765156596301,0.9060878237754549,41,23,18,0,0.5609756097560976,Tongue_dorsum
