srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS015782,0.6814814520911056,0.855375944336306,60,38,24,2,0.5806451612903226,Stool
SRS015854,0.6410456297557466,0.7122203156778868,60,38,24,2,0.5806451612903226,Stool
SRS015960,0.6164074595601456,0.727189383488038,60,38,24,2,0.5806451612903226,Stool
SRS016018,0.6699605581186892,0.7708593125900607,60,38,24,2,0.5806451612903226,Stool
SRS016056,0.6649513252525862,0.7499381993778759,60,38,24,2,0.5806451612903226,Stool
SRS016095,0.7852126019034573,0.8455192835103378,60,38,24,2,0.5806451612903226,Stool
SRS016203,0.7495554817390988,0.7744545646949632,60,38,24,2,0.5806451612903226,Stool
SRS016267,0.6585047271867713,0.7703629367060821,60,38,24,2,0.5806451612903226,Stool
SRS016335,0.7063283299493037,0.7914471003157519,60,38,24,2,0.5806451612903226,Stool
SRS016585,0.47293658028594454,0.5492234023626458,60,38,24,2,0.5806451612903226,Stool
SRS016753,0.5324297702680266,0.5728937771470152,60,38,24,2,0.5806451612903226,Stool
SRS016954,0.7440872384919681,0.794308034785685,60,38,24,2,0.5806451612903226,Stool
SRS017103,0.6831347941216559,0.8342626194435617,60,38,24,2,0.5806451612903226,Stool
SRS017191,0.7212962308331926,0.824432062723352,60,38,24,2,0.5806451612903226,Stool
SRS017307,0.7065725372055965,0.7752846444074121,60,38,24,2,0.5806451612903226,Stool
SRS017521,0.8661547569646179,0.9247028448886442,60,38,24,2,0.5806451612903226,Stool
SRS017701,0.7450909108353825,0.791853882024226,60,38,24,2,0.5806451612903226,Stool
SRS017821,0.6511208401551324,0.7626098878884164,60,38,24,2,0.5806451612903226,Stool
SRS018133,0.7346808718655876,0.7951093155459699,60,38,24,2,0.5806451612903226,Stool
SRS018427,0.6734333519366036,0.7818041468663224,60,38,24,2,0.5806451612903226,Stool
SRS018817,0.612133013030621,0.6935312590967011,60,38,24,2,0.5806451612903226,Stool
SRS019267,0.6897795360441847,0.6991259803267584,60,38,24,2,0.5806451612903226,Stool
SRS019582,0.4794073590109084,0.714847184211343,60,38,24,2,0.5806451612903226,Stool
SRS019685,0.7399144148097166,0.8991829422431251,60,38,24,2,0.5806451612903226,Stool
SRS019787,0.6495126786874157,0.7548002922989494,60,38,24,2,0.5806451612903226,Stool
SRS019910,0.7808527427149337,0.8935298733484881,60,38,24,2,0.5806451612903226,Stool
SRS020233,0.8492139301200501,0.8682141656249815,60,38,24,2,0.5806451612903226,Stool
SRS020869,0.5827412662264916,0.6648725690103283,60,38,24,2,0.5806451612903226,Stool
SRS021484,0.5755415240243669,0.6809172502746019,60,38,24,2,0.5806451612903226,Stool
SRS022609,0.7708461436542386,0.8616868627578164,60,38,24,2,0.5806451612903226,Stool
SRS023176,0.6069964196405827,0.6784025529103804,60,38,24,2,0.5806451612903226,Stool
SRS023914,0.6553831188343858,0.7500998794949981,60,38,24,2,0.5806451612903226,Stool
SRS023971,0.6663280627568591,0.7079054503946443,60,38,24,2,0.5806451612903226,Stool
SRS024265,0.6566835684145698,0.78847984465927,60,38,24,2,0.5806451612903226,Stool
SRS024331,0.6930829160643123,0.8142049077937635,60,38,24,2,0.5806451612903226,Stool
SRS024388,0.6870750522547945,0.7027136670750912,60,38,24,2,0.5806451612903226,Stool
SRS024625,0.5914756166804861,0.6642421741654367,60,38,24,2,0.5806451612903226,Stool
SRS043411,0.7202370080734201,0.7720118087061663,60,38,24,2,0.5806451612903226,Stool
SRS043701,0.580226561984259,0.7030065103702375,60,38,24,2,0.5806451612903226,Stool
SRS048870,0.7776872793818027,0.857406903819493,60,38,24,2,0.5806451612903226,Stool
SRS049959,0.8124034042875118,0.872054120515564,60,38,24,2,0.5806451612903226,Stool
SRS050422,0.8411717291352667,0.868259752720473,60,38,24,2,0.5806451612903226,Stool
SRS051031,0.7738551330028814,0.8520873840719246,60,38,24,2,0.5806451612903226,Stool
SRS052697,0.744174557209638,0.868186044556561,60,38,24,2,0.5806451612903226,Stool
SRS053335,0.6120335911649288,0.6622725122118737,60,38,24,2,0.5806451612903226,Stool
SRS054590,0.6946589944855621,0.7511888172145903,60,38,24,2,0.5806451612903226,Stool
SRS058770,0.7779452396260388,0.8607447435613712,60,38,24,2,0.5806451612903226,Stool
SRS062427,0.6048165941081057,0.7045839537251607,60,38,24,2,0.5806451612903226,Stool
SRS063985,0.5331430483990242,0.6889914244990759,60,38,24,2,0.5806451612903226,Stool
SRS064276,0.695113508636,0.8180995547415159,60,38,24,2,0.5806451612903226,Stool
SRS064557,0.6643026922891861,0.7296850912693157,60,38,24,2,0.5806451612903226,Stool
SRS013252,0.739797649298669,0.816038348725731,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS013723,0.8279885399288074,0.8572228635605018,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS015470,0.8271895914038521,0.9239252988419746,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS015574,0.6013282471937889,0.9069559544873357,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS016331,0.730317084647956,0.9002475512303344,90,32,58,0,0.35555555555555557,Supragingival_plaque
SRS017139,0.8388666072009153,0.8987801201732635,90,32,58,0,0.35555555555555557,Supragingival_plaque
