srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS014629,0.6726239035685745,0.6368082210789183,45,17,28,0,0.37777777777777777,Posterior_fornix
SRS015425,0.8442334364286755,0.8295933841428283,45,17,28,0,0.37777777777777777,Posterior_fornix
SRS016111,0.5986781778580662,0.5910350353152237,45,17,28,0,0.37777777777777777,Posterior_fornix
SRS016559,0.6622499951931523,0.5921865681580842,45,17,28,0,0.37777777777777777,Posterior_fornix
SRS017497,0.8794339210484473,0.9149899370328028,45,17,28,0,0.37777777777777777,Posterior_fornix
SRS018769,0.6807212614353367,0.7768837214994888,45,17,28,0,0.37777777777777777,Posterior_fornix
SRS065347,0.7016117390727531,0.6913150150346742,45,17,28,0,0.37777777777777777,Posterior_fornix
SRS013258,0.5943981420753923,0.6029610560864146,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS016944,0.7633934945890237,0.7742415337592392,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS017849,0.61116647926503,0.7751851008951736,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS017851,0.6912650433338992,0.7978808541766447,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS019081,0.7375172253679163,0.7613788913675066,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS020261,0.4831475836748579,0.5619097266773311,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS020263,0.8576992535260428,0.7880889435740385,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS024482,0.8764182201690961,0.8799098951245512,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS024596,0.6449713032783686,0.6546758603415135,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS024598,0.38061314466420826,0.13656911826353937,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS024655,0.8162010326301241,0.8419889569728404,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS058182,0.6797730966509005,0.716691719058819,58,22,36,0,0.3793103448275862,Retroauricular_crease
SRS011271,0.5255225849010731,0.7688787992438566,43,22,21,0,0.5116279069767442,Stool
SRS011405,0.6056708212015027,0.6189615828344417,43,22,21,0,0.5116279069767442,Stool
SRS011452,0.4455471690545176,0.44259054788596053,43,22,21,0,0.5116279069767442,Stool
SRS011529,0.7585558855064577,0.8074795048468689,43,22,21,0,0.5116279069767442,Stool
SRS011586,0.7953024903719734,0.8950617192985568,43,22,21,0,0.5116279069767442,Stool
SRS013687,0.7288121715428555,0.8577941567587437,43,22,21,0,0.5116279069767442,Stool
SRS014235,0.7996405677125316,0.9126102206367099,43,22,21,0,0.5116279069767442,Stool
SRS014287,0.7135541865932885,0.7713961270820114,43,22,21,0,0.5116279069767442,Stool
SRS014613,0.6632800353330298,0.6637884357264217,43,22,21,0,0.5116279069767442,Stool
SRS014923,0.7639707047620881,0.8580982362218168,43,22,21,0,0.5116279069767442,Stool
SRS015133,0.7998079658404732,0.9226112138473876,43,22,21,0,0.5116279069767442,Stool
SRS015190,0.841481498614617,0.8410876027140163,43,22,21,0,0.5116279069767442,Stool
SRS015578,0.8259683692799656,0.9252713655868174,43,22,21,0,0.5116279069767442,Stool
SRS015663,0.8541770482760682,0.9336220125930014,43,22,21,0,0.5116279069767442,Stool
SRS015782,0.6575827118745525,0.7908097096344271,43,22,21,0,0.5116279069767442,Stool
SRS015854,0.8713878368716571,0.9018227322653949,43,22,21,0,0.5116279069767442,Stool
SRS015960,0.572580235775897,0.44761222601566525,43,22,21,0,0.5116279069767442,Stool
SRS016018,0.6409325953773064,0.6488233277324474,43,22,21,0,0.5116279069767442,Stool
SRS016056,0.7021363480621368,0.7538045567552323,43,22,21,0,0.5116279069767442,Stool
SRS016095,0.8653324195232899,0.8829447213969626,43,22,21,0,0.5116279069767442,Stool
SRS016203,0.8095221480051297,0.8524574246413434,43,22,21,0,0.5116279069767442,Stool
SRS016267,0.7585354877702162,0.832999799921594,43,22,21,0,0.5116279069767442,Stool
SRS016335,0.6867624986482096,0.6866071428571429,43,22,21,0,0.5116279069767442,Stool
SRS016585,0.39252091726575955,0.368689847147749,43,22,21,0,0.5116279069767442,Stool
SRS016753,0.7104073964494225,0.6390396075337518,43,22,21,0,0.5116279069767442,Stool
SRS016954,0.7744502252275257,0.8084210206155343,43,22,21,0,0.5116279069767442,Stool
SRS017103,0.7360583875308222,0.8427452719704758,43,22,21,0,0.5116279069767442,Stool
SRS017191,0.7530847122410347,0.8143062089238801,43,22,21,0,0.5116279069767442,Stool
SRS017307,0.5520330290138041,0.37507887085174596,43,22,21,0,0.5116279069767442,Stool
SRS017521,0.8278643684771083,0.8915694842384981,43,22,21,0,0.5116279069767442,Stool
SRS017701,0.7506294504762488,0.7289343416181213,43,22,21,0,0.5116279069767442,Stool
SRS017821,0.7015682627158328,0.7670981402897646,43,22,21,0,0.5116279069767442,Stool
SRS018133,0.8211061042310598,0.8340743204744103,43,22,21,0,0.5116279069767442,Stool
SRS018427,0.7456150072709585,0.8129594487023799,43,22,21,0,0.5116279069767442,Stool
SRS018817,0.5520795214286629,0.5719856421289299,43,22,21,0,0.5116279069767442,Stool
SRS019267,0.7749602316296693,0.8083250897106873,43,22,21,0,0.5116279069767442,Stool
SRS019582,0.5627172844732977,0.5956334193010946,43,22,21,0,0.5116279069767442,Stool
SRS019685,0.5375531679492476,0.7541269852494491,43,22,21,0,0.5116279069767442,Stool
SRS019787,0.641196177830878,0.6504418461470534,43,22,21,0,0.5116279069767442,Stool
SRS019910,0.8488185161715693,0.9107305494442268,43,22,21,0,0.5116279069767442,Stool
SRS020233,0.8420940899464674,0.8476858357562067,43,22,21,0,0.5116279069767442,Stool
SRS020869,0.6277775800177113,0.7399414721601917,43,22,21,0,0.5116279069767442,Stool
SRS021484,0.476577331017717,0.3505195983611036,43,22,21,0,0.5116279069767442,Stool
SRS022609,0.7027342567476994,0.6660909567484947,43,22,21,0,0.5116279069767442,Stool
SRS023176,0.6673732006121829,0.6478935940742293,43,22,21,0,0.5116279069767442,Stool
SRS023914,0.6607151941248248,0.6553912795721623,43,22,21,0,0.5116279069767442,Stool
SRS023971,0.80254051646578,0.8321512911833697,43,22,21,0,0.5116279069767442,Stool
SRS024265,0.7697755789842028,0.7954133876710018,43,22,21,0,0.5116279069767442,Stool
SRS024331,0.7267611475711093,0.8453063078712295,43,22,21,0,0.5116279069767442,Stool
SRS024388,0.7272403386130591,0.6029996575653935,43,22,21,0,0.5116279069767442,Stool
SRS024625,0.47187872919767326,0.3389303766575418,43,22,21,0,0.5116279069767442,Stool
SRS043411,0.7881720064536186,0.7815718159351727,43,22,21,0,0.5116279069767442,Stool
SRS043701,0.6319485884329505,0.7137320254403089,43,22,21,0,0.5116279069767442,Stool
SRS048870,0.5859069558220733,0.5592580330595832,43,22,21,0,0.5116279069767442,Stool
SRS049959,0.8757179077660047,0.9165828936828104,43,22,21,0,0.5116279069767442,Stool
SRS050422,0.8128030970686189,0.8708765590208394,43,22,21,0,0.5116279069767442,Stool
SRS051031,0.8433679795159104,0.8595115273818157,43,22,21,0,0.5116279069767442,Stool
SRS052697,0.7671639364184809,0.8643361560832422,43,22,21,0,0.5116279069767442,Stool
SRS053335,0.6142458735955166,0.589732498360884,43,22,21,0,0.5116279069767442,Stool
SRS054590,0.650071058707506,0.6132518672698216,43,22,21,0,0.5116279069767442,Stool
SRS058770,0.8199366650409352,0.8790886825319932,43,22,21,0,0.5116279069767442,Stool
SRS062427,0.5864890744335874,0.5386291633304126,43,22,21,0,0.5116279069767442,Stool
SRS063985,0.625224751939104,0.7035683647248026,43,22,21,0,0.5116279069767442,Stool
SRS064276,0.6130218219443421,0.8020664279772439,43,22,21,0,0.5116279069767442,Stool
SRS064557,0.7123306003176981,0.6898576982049742,43,22,21,0,0.5116279069767442,Stool
SRS013252,0.8089011480977041,0.8489831226667919,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS013723,0.8908015663557091,0.7757063384893231,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS015470,0.919192800990558,0.892907636663616,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS015574,0.6876859138224055,0.9268568570672177,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS016331,0.9084188118181038,0.8844306654294677,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS017139,0.9018383088997496,0.8250918667904299,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS017227,0.8777901954581115,0.8432646481422036,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS017304,0.9425843094062976,0.9559322033898306,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS018157,0.9256210450122072,0.8694916641916011,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS018337,0.7343380662320566,0.8743991833371304,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS018394,0.9252307797908728,0.871751551557921,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS019906,0.8569924966423512,0.9487718302057824,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS023938,0.8886928628151014,0.897767029832471,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS024289,0.8699595729217717,0.863200099445462,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS024355,0.8863694045006564,0.8990673293332683,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS024649,0.9034651447639801,0.8644833427442123,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS045197,0.8967298476598122,0.8720700714879854,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS047113,0.871466966644543,0.865612648221344,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS047634,0.8766719177408352,0.798644482567365,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS063603,0.9058420071256528,0.9149958003954252,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS064493,0.9048567030232647,0.9460350964204163,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS065310,0.9375973492050383,0.8541531110330388,57,22,35,0,0.38596491228070173,Supragingival_plaque
SRS013234,0.8175488711124927,0.9155232418262853,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS013502,0.8311012482680695,0.8763127823259703,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS013705,0.8427651546222239,0.9301316954800349,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS014271,0.5842107113253961,0.8234711814657054,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS015395,0.7686474387317801,0.8942472195804665,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS015762,0.796722930865398,0.908806314076294,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS016002,0.9197203095646923,0.9368488285816415,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS016225,0.8562992400207579,0.9061042858709644,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS016319,0.7703566899214063,0.9125689726135855,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS016529,0.8588567084978552,0.8916543548122033,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS017209,0.6252532707065703,0.8972136727092985,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS017533,0.8152000390522264,0.8615918007657188,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS017713,0.901880274596706,0.9574877930918629,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS018145,0.8983797186389024,0.8825294634568985,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS018439,0.7889330643700864,0.9357305927202124,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS018591,0.8001327596933306,0.9158953247357035,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS018739,0.7784772072030967,0.9205433601405201,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS018791,0.7227754734564193,0.9145528426514469,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS019894,0.9114991509757516,0.9232504900753798,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS021496,0.8793478833560276,0.9119133777655818,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS022621,0.908770850531111,0.9499932770568917,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS023557,0.8734794717716272,0.8596476679050694,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS023617,0.811833454382802,0.9331062056822645,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS023926,0.8935483191499344,0.9170545655974862,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS024277,0.7961742064622093,0.9060592881531966,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS024580,0.7779181317148295,0.9197640714082286,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS024637,0.82787696541714,0.8987395424321121,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS042643,0.8638301810534744,0.9478485196587024,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS047219,0.7457703963560289,0.8840475151020499,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS049389,0.9047331396963152,0.9369905344148228,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS057692,0.8521013366170336,0.9130281268426944,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS062540,0.7768211090410102,0.9266928575948736,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS062544,0.8536375152865845,0.9365750019859161,51,23,28,0,0.45098039215686275,Tongue_dorsum
SRS065278,0.7795412428459986,0.9060878237754549,51,23,28,0,0.45098039215686275,Tongue_dorsum
