srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS018769,0.7041300070337135,0.6440446243571427,19,13,6,0,0.6842105263157895,Posterior_fornix
SRS065347,0.8762002635334486,0.7838729044493702,19,13,6,0,0.6842105263157895,Posterior_fornix
SRS013258,0.7657996733242378,0.7009235892228585,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS016944,0.8551403748631163,0.8374687425355412,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS017849,0.9165642001833403,0.9474011354940377,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS017851,0.8473545335604321,0.9112201984065014,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS019081,0.8219181142155003,0.8641463724697789,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS020261,0.753109443726617,0.7070157995267373,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS020263,0.9439433323092619,0.7785426897512322,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS024482,0.8645017490657007,0.9230769230769231,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS024596,0.6731061027315938,0.6815617445672543,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS024598,0.5766424897817206,0.4054991124544446,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS024655,0.8932482441064734,0.9606149958421563,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS058182,0.8001957432265494,0.853942215116113,24,13,11,0,0.5416666666666666,Retroauricular_crease
SRS011271,0.7531784482507612,0.7744779163977816,21,14,7,0,0.6666666666666666,Stool
SRS011405,0.5328540539577591,0.5663607269950433,21,14,7,0,0.6666666666666666,Stool
SRS011452,0.6725339711409299,0.6236246325237177,21,14,7,0,0.6666666666666666,Stool
SRS011529,0.8856240477018819,0.8928201020242325,21,14,7,0,0.6666666666666666,Stool
SRS011586,0.7987577050566234,0.9108916403087545,21,14,7,0,0.6666666666666666,Stool
SRS013687,0.9038692712477121,0.8217180231687659,21,14,7,0,0.6666666666666666,Stool
SRS014235,0.8993146815430196,0.9215610263431963,21,14,7,0,0.6666666666666666,Stool
SRS014287,0.8586371341278642,0.7834258926321734,21,14,7,0,0.6666666666666666,Stool
SRS014613,0.705927275896079,0.8093205965022343,21,14,7,0,0.6666666666666666,Stool
SRS014923,0.8443094427472899,0.8931511487318867,21,14,7,0,0.6666666666666666,Stool
SRS015133,0.8859366913927982,0.9536940746869957,21,14,7,0,0.6666666666666666,Stool
SRS015190,0.8603938887082475,0.8619590341638773,21,14,7,0,0.6666666666666666,Stool
SRS015578,0.8859427309253398,0.9563489274588532,21,14,7,0,0.6666666666666666,Stool
SRS015663,0.9758775087089828,0.9482954033166019,21,14,7,0,0.6666666666666666,Stool
SRS015782,0.9042667855407742,0.8274417284612983,21,14,7,0,0.6666666666666666,Stool
SRS015854,0.9452279172507556,0.8839913921757278,21,14,7,0,0.6666666666666666,Stool
SRS015960,0.6351315159545312,0.5974198636974603,21,14,7,0,0.6666666666666666,Stool
SRS016018,0.5600616147904698,0.6249135726715717,21,14,7,0,0.6666666666666666,Stool
SRS016056,0.7765681994933846,0.7338101416786031,21,14,7,0,0.6666666666666666,Stool
SRS016095,0.8995814158501648,0.8753565563736567,21,14,7,0,0.6666666666666666,Stool
SRS016203,0.9486759475684362,0.8840364926268771,21,14,7,0,0.6666666666666666,Stool
SRS016267,0.8302324803916876,0.8399578964833895,21,14,7,0,0.6666666666666666,Stool
SRS016335,0.7930366504656721,0.8460940823763863,21,14,7,0,0.6666666666666666,Stool
SRS016585,0.37462160445080084,0.3294250558631537,21,14,7,0,0.6666666666666666,Stool
SRS016753,0.8358206634278066,0.6652673486360879,21,14,7,0,0.6666666666666666,Stool
SRS016954,0.8289327045667689,0.8805865615075512,21,14,7,0,0.6666666666666666,Stool
SRS017103,0.8737858224109696,0.8382843356464625,21,14,7,0,0.6666666666666666,Stool
SRS017191,0.7756231218111818,0.8715130683009487,21,14,7,0,0.6666666666666666,Stool
SRS017307,0.6533315878754641,0.460477205988814,21,14,7,0,0.6666666666666666,Stool
SRS017521,0.8927492067922012,0.879955947136564,21,14,7,0,0.6666666666666666,Stool
SRS017701,0.8204484836639501,0.7992609428926699,21,14,7,0,0.6666666666666666,Stool
SRS017821,0.8334359819456909,0.9485672247024877,21,14,7,0,0.6666666666666666,Stool
SRS018133,0.8341579309489201,0.8892735355088233,21,14,7,0,0.6666666666666666,Stool
SRS018427,0.8492630241881308,0.8230108637419504,21,14,7,0,0.6666666666666666,Stool
SRS018817,0.7633962634175162,0.7291547618075788,21,14,7,0,0.6666666666666666,Stool
SRS019267,0.871731599933317,0.8317236336801832,21,14,7,0,0.6666666666666666,Stool
SRS019582,0.8070469019922156,0.7687243317482974,21,14,7,0,0.6666666666666666,Stool
SRS019685,0.7672888682381706,0.8132720808016696,21,14,7,0,0.6666666666666666,Stool
SRS019787,0.5247937292619717,0.6857441053702809,21,14,7,0,0.6666666666666666,Stool
SRS019910,0.8753623445432124,0.8938074971821182,21,14,7,0,0.6666666666666666,Stool
SRS020233,0.8508616618132863,0.822496230157891,21,14,7,0,0.6666666666666666,Stool
SRS020869,0.8336238229824989,0.8141772253008465,21,14,7,0,0.6666666666666666,Stool
SRS021484,0.46032600186636896,0.4333475790500337,21,14,7,0,0.6666666666666666,Stool
SRS022609,0.6990013578938996,0.679604709667121,21,14,7,0,0.6666666666666666,Stool
SRS023176,0.7010617286820082,0.7181855067662648,21,14,7,0,0.6666666666666666,Stool
SRS023914,0.6177268895513577,0.6052976515913171,21,14,7,0,0.6666666666666666,Stool
SRS023971,0.9186161650718087,0.9474495822979185,21,14,7,0,0.6666666666666666,Stool
SRS024265,0.8657254542775586,0.8511506627460095,21,14,7,0,0.6666666666666666,Stool
SRS024331,0.8909504822958196,0.9174008810572688,21,14,7,0,0.6666666666666666,Stool
SRS024388,0.763638777033423,0.6318341982241557,21,14,7,0,0.6666666666666666,Stool
SRS024625,0.736835790241197,0.5490605233238464,21,14,7,0,0.6666666666666666,Stool
SRS043411,0.74469416552864,0.6415944905515205,21,14,7,0,0.6666666666666666,Stool
SRS043701,0.6597158541583066,0.7915317401406039,21,14,7,0,0.6666666666666666,Stool
SRS048870,0.6413087711002374,0.6211099430849258,21,14,7,0,0.6666666666666666,Stool
SRS049959,0.9592297738987138,0.8720849447020935,21,14,7,0,0.6666666666666666,Stool
SRS050422,0.8691580331648195,0.88398275746569,21,14,7,0,0.6666666666666666,Stool
SRS051031,0.785257414371867,0.8435326722464443,21,14,7,0,0.6666666666666666,Stool
SRS052697,0.8998148502313443,0.9292126362399606,21,14,7,0,0.6666666666666666,Stool
SRS053335,0.6801201394013072,0.5273398107650697,21,14,7,0,0.6666666666666666,Stool
SRS054590,0.6532229316264656,0.6594304245699351,21,14,7,0,0.6666666666666666,Stool
SRS058770,0.8503466157898365,0.9234876762574672,21,14,7,0,0.6666666666666666,Stool
SRS062427,0.5727664996701093,0.6456444226625497,21,14,7,0,0.6666666666666666,Stool
SRS063985,0.5018814728869814,0.6807363090524298,21,14,7,0,0.6666666666666666,Stool
SRS064276,0.6130103134379158,0.7898794658716012,21,14,7,0,0.6666666666666666,Stool
SRS064557,0.8325496324312065,0.7988828064920926,21,14,7,0,0.6666666666666666,Stool
SRS013252,0.9017438107138502,0.8140819007590319,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS013723,0.8909493436742828,0.9120879120879121,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS015470,0.9305309148469106,0.9416947392563936,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS015574,0.9264716325939387,0.9384615384615385,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS016331,0.9675153024399005,0.8624867705338932,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS017139,0.9333926508925442,0.8769230769230769,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS017227,0.9362154306411928,0.8901098901098902,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS017304,0.9660603911759775,0.9648351648351648,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS018157,0.9827282072337856,0.9163017822558502,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS018337,0.9628261194204837,0.9284934111359767,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS018394,0.9418216856076798,0.9076923076923077,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS019906,0.916368388380062,0.9658971741438244,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS023938,0.8880444666938228,0.8360841142930597,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS024289,0.9368762978150917,0.8316836715862541,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS024355,0.9386598614546443,0.9592965100836159,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS024649,0.949740453417374,0.8989010989010989,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS045197,0.9362395676234423,0.8945054945054945,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS047113,0.9464993739457126,0.9340659340659341,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS047634,0.8707679613032757,0.7274725274725276,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS063603,0.9701413375911349,0.9284934111359767,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS064493,0.9280143225100542,0.9701805529128612,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS065310,0.9538028696293281,0.9237710048236354,19,14,5,0,0.7368421052631579,Supragingival_plaque
SRS013234,0.850627812036839,0.9548960673768103,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS013502,0.9495657755084258,0.832237691736204,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS013705,0.8683410308014324,0.8901098901098902,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS014271,0.8156246131792995,0.8021978021978022,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS015395,0.8113733640155993,0.8978332012909817,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS015762,0.7998844295058879,0.8373626373626375,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS016002,0.9191974750547743,0.9504956246700047,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS016225,0.9232932727313411,0.884488984067921,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS016319,0.843198821799356,0.9306936324893796,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS016529,0.8484435366234456,0.9086914189553517,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS017209,0.826179392246798,0.8857142857142857,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS017533,0.9033177576985614,0.8857142857142857,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS017713,0.91023418992089,0.9691043678307522,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS018145,0.8597078821830468,0.860053091335668,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS018439,0.8690720885905512,0.9296703296703297,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS018591,0.8967876382158887,0.9293688812226576,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS018739,0.8579776049538398,0.9164835164835166,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS018791,0.8432315633734512,0.9489474677011117,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS019894,0.9234528257324527,0.9161237190199593,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS021496,0.8411067887790561,0.8857142857142857,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS022621,0.8913626137775756,0.906491197601949,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS023557,0.8776096521647243,0.827822637668638,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS023617,0.8568427255775052,0.8813186813186813,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS023926,0.9028499918357353,0.8580863278270876,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS024277,0.8416457508338459,0.8675581242767325,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS024580,0.8305079030086854,0.8690874345941015,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS024637,0.901200356829631,0.9108916403087545,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS042643,0.9265139492860088,0.9428571428571428,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS047219,0.9257332095612293,0.9076923076923077,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS049389,0.8437833254334413,0.8021978021978022,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS057692,0.8755656194190671,0.8558861064736847,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS062540,0.9119724801719709,0.9306936324893796,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS062544,0.8841550223741819,0.8945054945054945,19,14,5,0,0.7368421052631579,Tongue_dorsum
SRS065278,0.8520195588096162,0.9117086649523932,19,14,5,0,0.7368421052631579,Tongue_dorsum
